koi_period,koi_duration,koi_depth,koi_prad,koi_teq,koi_insol,koi_model_snr,koi_impact
0.7922230013362367,1.1295598866184484,-0.13527589091222902,0.9876866757138906,-0.8000053448763563,-0.8591034996903004,-0.4788906810162427,0.14370502376501856
0.15391975170147973,-0.0739832134620238,1.2252379734478211,0.9890425890581964,-0.8878954625910568,-0.9463097378313265,-0.47156276299563665,0.12533377264167858
0.15085246757638052,-0.3173928301620835,-0.9590730029258923,-0.8826181673984916,-0.1966797454022065,-0.2393080202406632,-1.1655844305476601,-0.1344882075312729
-1.2340960494931545,-0.07493448995554276,-0.6154903989825751,0.8469211699088725,1.4104690550056596,1.4578406065008809,-0.2571515792152039,0.11658555782104046
-1.0100374977925697,0.26853387344208784,1.9616569846291865,1.7921337921921041,1.5824878043334456,1.640216290310498,1.3671379347635233,0.0005259078672417215
-0.27126425628797357,-0.5426660356985914,-0.5507200211778717,-0.8179857118602876,-0.18223635874887364,-0.22297520571871815,-0.7942973047644263,-0.22430321302315737
1.0257550380331308,0.6060190757881694,-0.5045285719791848,0.6186549266848688,0.18270365663997315,0.1605255774239343,-1.0477582424250296,0.058380768547728334
0.6264017062090209,0.232778102179,-0.020335348748969327,-0.3267453833779593,-0.5183672221960615,-0.5726538453631103,0.19178887956894988,-0.21584660536320718
-0.2542276376350376,0.35746363597311415,-0.6420028115518479,-0.6395289888740595,0.24957424364639097,0.23066375763621427,-0.11379575040144549,-0.14877695840498179
-0.9836282985017964,-0.9219288726013157,-1.2897106848489523,-1.004560790486361,0.9831881528618913,1.0042936552310109,-0.9821767215584614,-0.11495052776518115
0.6572664174689421,2.148087326367991,2.4009188830594708,1.5614579695321855,-0.6387567651766829,-0.6963720905336939,2.2172437202601887,-0.07966606132194083
0.18889349619199317,0.20304433988757536,-0.9329207942159298,-0.6712235273776747,-0.0649518384033415,-0.10028225121579451,-1.128484089636553,0.05563966123726171
-1.1530305321914787,-0.9797963406787255,-0.6538105561538899,0.7471542279464737,1.1500964983592077,1.1816376077161235,-0.2049751001664119,0.10987859312521789
-0.5769271902501559,-0.9102062069471966,-0.7502848885925846,-0.8658845747008412,0.2929318177480651,0.2753695298641959,-0.713054088385948,-0.10766034874798273
-0.47042953355505995,-0.05476065912166667,-0.7942438654788194,-0.9317499718913053,0.055797506834426656,0.026408919112832354,-0.8068488802144457,-0.16510695940350625
2.1646770154114097,1.1439822248915723,-0.8301550173065859,-0.8527834503376818,-1.9957284446772596,-1.7955980921708348,-0.9599890631016017,-0.027672504571281745
-1.1389017601584217,-0.4617624278428565,-1.4290234904990955,-1.0635898901947878,1.179886785131698,1.2131151429043676,-0.9821767215584614,-0.21409696239907958
